АВС/ DEF;От;До;Емкость;Оператор;Регион
901	;	9510000	;	9519999	;	10000	;	Курганский Сотовый Телефон	;	г. Курган|Курганская обл.
901	;	9520000	;	9529999	;	10000	;	ОАО "ССБ"	;	Республика Башкортостан
901	;	9530000	;	9539999	;	10000	;	МТТ Инвест	;	г. Оренбург|Оренбургская обл.
901	;	9540000	;	9541407	;	1408	;	ООО "Т2 Мобайл"	;	Пермский край
901	;	9541409	;	9559999	;	18591	;	ООО "Т2 Мобайл"	;	Пермский край
901	;	9560000	;	9569999	;	10000	;	ООО "Т2 Мобайл"	;	Омская обл.
901	;	9570000	;	9579999	;	10000	;	ООО "Т2 Мобайл"	;	Удмуртская Республика
901	;	9580000	;	9589999	;	10000	;	ОАО "АПЕКС"	;	Челябинская обл.
901	;	9600000	;	9609999	;	10000	;	ОАО "Региональный технический центр"	;	Ханты - Мансийский - Югра АО
901	;	9610000	;	9619999	;	10000	;	ООО "Т2 Мобайл"	;	Республика Коми
901	;	9620000	;	9629999	;	10000	;	ООО "Т2 Мобайл"	;	Республика Карелия
901	;	9630000	;	9639999	;	10000	;	ООО "Т2 Мобайл"	;	Калининградская обл.
901	;	9640000	;	9649999	;	10000	;	ООО "Т2 Мобайл"	;	Новгородская обл.
901	;	9650000	;	9659999	;	10000	;	ООО "Т2 Мобайл"	;	Вологодская обл.
901	;	9660000	;	9669999	;	10000	;	ООО "Т2 Мобайл"	;	Архангельская область и Ненецкий автономный округ
901	;	9670000	;	9679999	;	10000	;	ООО "Т2 Мобайл"	;	Псковская обл.
901	;	9680000	;	9689999	;	10000	;	ООО "Т2 Мобайл"	;	Мурманская обл.
901	;	9690000	;	9699999	;	10000	;	ООО "Т2 Мобайл"	;	Вологодская обл.
901	;	9700000	;	9799999	;	100000	;	ООО "Т2 Мобайл"	;	г. Санкт-Петербург и Ленинградская область
901	;	9810000	;	9819999	;	10000	;	ООО "Т2 Мобайл"	;	Рязанская обл.
901	;	9820000	;	9839999	;	20000	;	ООО "Т2 Мобайл"	;	г. Москва и Московская область
901	;	9840000	;	9849999	;	10000	;	ООО "Т2 Мобайл"	;	Орловская обл.
901	;	9850000	;	9869999	;	20000	;	ООО "Т2 Мобайл"	;	Ярославская обл.
901	;	9870000	;	9879999	;	10000	;	ООО "Т2 Мобайл"	;	Смоленская обл.
901	;	9880000	;	9889999	;	10000	;	ООО "Т2 Мобайл"	;	Тверская обл.
901	;	9890000	;	9899999	;	10000	;	ООО "Т2 Мобайл"	;	Тамбовская обл.
901	;	9900000	;	9909999	;	10000	;	ООО "Т2 Мобайл"	;	Белгородская обл.
901	;	9910000	;	9919999	;	10000	;	ООО "Т2 Мобайл"	;	Брянская обл.
901	;	9920000	;	9929999	;	10000	;	ООО "Т2 Мобайл"	;	Владимирская обл.
901	;	9930000	;	9939999	;	10000	;	ООО "Т2 Мобайл"	;	Воронежская обл.
901	;	9940000	;	9949999	;	10000	;	ООО "Т2 Мобайл"	;	Ярославская обл.
901	;	9950000	;	9959999	;	10000	;	ООО "Т2 Мобайл"	;	Калужская обл.
901	;	9960000	;	9969999	;	10000	;	ООО "Т2 Мобайл"	;	Курская обл.
901	;	9970000	;	9979999	;	10000	;	ООО "Т2 Мобайл"	;	Ярославская обл.
901	;	9980000	;	9989999	;	10000	;	ООО "Т2 Мобайл"	;	Тульская обл.
901	;	9990000	;	9999999	;	10000	;	ООО "Т2 Мобайл"	;	Ярославская обл.
902	;	0000000	;	0099999	;	100000	;	ООО "Т2 Мобайл"	;	Ульяновская обл.
902	;	0100000	;	0149999	;	50000	;	ООО "Т2 Мобайл"	;	Республика Хакасия
902	;	0150000	;	0199999	;	50000	;	ООО "Т2 Мобайл"	;	Республика Марий Эл
902	;	0400000	;	0499999	;	100000	;	ООО "Т2 Мобайл"	;	Саратовская обл.
902	;	0500000	;	0799999	;	300000	;	ПАО "Вымпел-Коммуникации"	;	Приморский край
902	;	0800000	;	0899999	;	100000	;	ПАО "Мобильные ТелеСистемы"	;	Пензенская обл.
902	;	0900000	;	0999999	;	100000	;	ООО "Т2 Мобайл"	;	Волгоградская обл.
902	;	1000000	;	1099999	;	100000	;	ООО "Т2 Мобайл"	;	Республика Марий Эл
902	;	1100000	;	1199999	;	100000	;	ПАО "МегаФон"	;	Астраханская обл.
902	;	1200000	;	1239999	;	40000	;	ООО "Т2 Мобайл"	;	Ульяновская обл.
902	;	1240000	;	1249999	;	10000	;	ООО "Т2 Мобайл"	;	Республика Марий Эл
902	;	1250000	;	1299999	;	50000	;	ООО "Т2 Мобайл"	;	Ульяновская обл.
902	;	1300000	;	1399999	;	100000	;	ООО "Т2 Мобайл"	;	Мурманская обл.
902	;	1400000	;	1469999	;	70000	;	ООО "Т2 Мобайл"	;	Алтайский край
902	;	1470000	;	1499999	;	30000	;	ООО "Т2 Мобайл"	;	Новгородская обл.
902	;	1500000	;	1500068	;	69	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500069	;	1500069	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500070	;	1500128	;	59	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500129	;	1500129	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500130	;	1500138	;	9	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500139	;	1500139	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500140	;	1500141	;	2	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500142	;	1500142	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500143	;	1500143	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500144	;	1500144	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500145	;	1500174	;	30	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500175	;	1500175	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500176	;	1500197	;	22	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500198	;	1500198	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500199	;	1500203	;	5	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500204	;	1500204	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500205	;	1500209	;	5	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500210	;	1500210	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500211	;	1500213	;	3	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500214	;	1500214	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500215	;	1500231	;	17	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500232	;	1500232	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500233	;	1500242	;	10	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500243	;	1500243	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500244	;	1500254	;	11	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500255	;	1500255	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500256	;	1500304	;	49	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500305	;	1500305	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500306	;	1500432	;	127	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500433	;	1500433	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500434	;	1500885	;	452	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500886	;	1500886	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500887	;	1500960	;	74	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500961	;	1500961	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1500962	;	1501004	;	43	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501005	;	1501005	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501006	;	1501027	;	22	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501028	;	1501028	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501029	;	1501035	;	7	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501036	;	1501036	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501037	;	1501037	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501038	;	1501038	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501039	;	1501056	;	18	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501057	;	1501057	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501058	;	1501062	;	5	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501063	;	1501063	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501064	;	1501125	;	62	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501126	;	1501126	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501127	;	1501136	;	10	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501137	;	1501137	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501138	;	1501140	;	3	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501141	;	1501141	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501142	;	1501208	;	67	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501209	;	1501209	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501210	;	1501254	;	45	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501255	;	1501255	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501256	;	1501272	;	17	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501273	;	1501273	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501274	;	1501311	;	38	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501312	;	1501312	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501313	;	1501350	;	38	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501351	;	1501351	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501352	;	1501391	;	40	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501392	;	1501392	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501393	;	1501435	;	43	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501436	;	1501436	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501437	;	1501456	;	20	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501457	;	1501457	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501458	;	1501471	;	14	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501472	;	1501472	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501473	;	1501514	;	42	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501515	;	1501515	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501516	;	1501603	;	88	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501604	;	1501604	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501605	;	1501681	;	77	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501682	;	1501682	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501683	;	1501716	;	34	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501717	;	1501717	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501718	;	1501877	;	160	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501878	;	1501878	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501879	;	1501932	;	54	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501933	;	1501933	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501934	;	1501944	;	11	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501945	;	1501945	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501946	;	1501974	;	29	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501975	;	1501975	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501976	;	1501982	;	7	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501983	;	1501983	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1501984	;	1502003	;	20	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502004	;	1502004	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502005	;	1502077	;	73	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502078	;	1502078	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502079	;	1502135	;	57	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502136	;	1502136	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502137	;	1502154	;	18	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502155	;	1502155	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502156	;	1502192	;	37	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502193	;	1502193	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502194	;	1502208	;	15	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502209	;	1502209	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502210	;	1502223	;	14	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502224	;	1502224	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502225	;	1502271	;	47	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502272	;	1502272	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502273	;	1502295	;	23	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502296	;	1502296	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502297	;	1502305	;	9	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502306	;	1502306	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502307	;	1502321	;	15	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502322	;	1502322	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502323	;	1502348	;	26	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502349	;	1502349	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502350	;	1502409	;	60	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502410	;	1502410	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502411	;	1502411	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502412	;	1502460	;	49	;	ООО "Т2 Мобайл"	;	Свердловская обл.
902	;	1502461	;	1502461	;	1	;	ООО "Т2 Мобайл"	;	Свердловская обл.
